step,error,energy,q0,q1,q2,q3,q4,q5
3812,1.65651,0.0283007,-0.193646,0.0849859,-0.228523,0.333145,-0.12884,-0.693394
3813,1.66254,0.00724227,-0.198125,0.089603,-0.232591,0.324276,-0.129507,-0.691992
3814,1.66609,0.00477449,-0.211526,0.0916844,-0.239246,0.319956,-0.135765,-0.691596
3815,1.68977,0.0301126,-0.203163,0.0977516,-0.24214,0.318787,-0.131475,-0.694472
3816,1.68779,0.0130239,-0.203113,0.0985461,-0.242756,0.322829,-0.128863,-0.699782
3817,1.69589,0.0197669,-0.198276,0.103503,-0.233039,0.329528,-0.125169,-0.695892
3818,1.68541,0.00912133,-0.200083,0.106895,-0.240005,0.332962,-0.125073,-0.699852
3819,1.70487,0.0177783,-0.199426,0.108129,-0.242712,0.338393,-0.123615,-0.697565
3820,1.70984,0.0279416,-0.197325,0.109427,-0.242504,0.342621,-0.125294,-0.696054
3821,1.71323,0.013524,-0.192059,0.101473,-0.238923,0.340397,-0.125305,-0.693196
3822,1.69135,0.0349749,-0.187908,0.0971504,-0.244795,0.331607,-0.115481,-0.691029
3823,1.66797,0.0197132,-0.193186,0.101914,-0.244797,0.329143,-0.111543,-0.684652
3824,1.66524,0.011138,-0.197069,0.104754,-0.235651,0.330151,-0.104181,-0.676625
3825,1.64843,0.0163728,-0.194506,0.109454,-0.23951,0.330778,-0.10619,-0.67167
3826,1.65211,0.0106321,-0.187936,0.106279,-0.241409,0.335909,-0.10856,-0.666864
3827,1.64696,0.0130791,-0.19405,0.115305,-0.241021,0.342647,-0.111958,-0.677538
3828,1.68252,0.0377488,-0.191691,0.122941,-0.243302,0.34532,-0.110843,-0.683709
3829,1.69781,0.030729,-0.192619,0.123083,-0.242669,0.348624,-0.10609,-0.692605
3830,1.70569,0.0199694,-0.20298,0.132365,-0.240271,0.343887,-0.110167,-0.692485
3831,1.72215,0.0280405,-0.205212,0.128965,-0.238619,0.340365,-0.110226,-0.682828
3832,1.70621,0.0212778,-0.207532,0.127296,-0.236933,0.3429,-0.104568,-0.690777
3833,1.71001,0.0288588,-0.212866,0.127879,-0.234833,0.339808,-0.103613,-0.692252
3834,1.71125,0.0148313,-0.21032,0.130629,-0.231068,0.339218,-0.106222,-0.694876
3835,1.71233,0.0169653,-0.207467,0.120575,-0.22588,0.338265,-0.104078,-0.704154
3836,1.70042,0.0179363,-0.210605,0.124658,-0.215731,0.338322,-0.105865,-0.697491
3837,1.69267,0.0133505,-0.21219,0.125843,-0.219849,0.336658,-0.108453,-0.694557
3838,1.69755,0.0269194,-0.212763,0.128427,-0.218722,0.337637,-0.0971973,-0.686601
3839,1.68135,0.0256143,-0.222151,0.127091,-0.21172,0.341037,-0.0993171,-0.68536
3840,1.68668,0.0159807,-0.221463,0.132288,-0.212785,0.341118,-0.10448,-0.689635
3841,1.70177,0.0394163,-0.225625,0.127528,-0.217185,0.3354,-0.103144,-0.682981
3842,1.69186,0.00748622,-0.228974,0.125154,-0.213142,0.339801,-0.0969432,-0.690173
3843,1.69419,0.00929855,-0.234206,0.125303,-0.210879,0.345014,-0.102886,-0.676952
3844,1.69524,0.0290283,-0.236575,0.126708,-0.212861,0.342829,-0.0916821,-0.679702
3845,1.69036,0.0106165,-0.238294,0.127086,-0.207074,0.334716,-0.0965961,-0.681418
3846,1.68518,0.0315893,-0.241205,0.131703,-0.199074,0.334084,-0.101623,-0.683533
3847,1.69122,0.0210851,-0.248437,0.138836,-0.202721,0.33489,-0.0964101,-0.688373
3848,1.70967,0.0202196,-0.249675,0.135526,-0.204885,0.347613,-0.0912403,-0.689186
3849,1.71813,0.00873367,-0.247427,0.131444,-0.203768,0.352533,-0.0937483,-0.68501
3850,1.71393,0.0127283,-0.24604,0.135374,-0.200801,0.349445,-0.09267,-0.68705
3851,1.71138,0.025955,-0.245886,0.141584,-0.206094,0.352812,-0.0963211,-0.677371
3852,1.72007,0.00532465,-0.245165,0.145736,-0.205417,0.356335,-0.107169,-0.678998
3853,1.73882,0.0136601,-0.243826,0.14424,-0.205008,0.361943,-0.112288,-0.671765
3854,1.73907,0.014626,-0.246929,0.138297,-0.20394,0.363827,-0.107215,-0.676984
3855,1.73719,0.0201687,-0.245604,0.139837,-0.212404,0.359284,-0.108426,-0.667307
3856,1.73286,0.00870287,-0.243717,0.130288,-0.216308,0.363482,-0.112725,-0.669723
3857,1.73624,0.0202757,-0.249271,0.132501,-0.213014,0.371215,-0.118137,-0.667275
3858,1.75141,0.0320219,-0.242657,0.135353,-0.210934,0.378754,-0.117855,-0.65948
3859,1.74503,0.0113786,-0.246713,0.139114,-0.201803,0.376424,-0.11816,-0.660214
3860,1.74243,0.0225359,-0.244797,0.134937,-0.197881,0.379549,-0.116737,-0.656382
3861,1.73028,0.0106224,-0.239756,0.137606,-0.206838,0.384792,-0.115792,-0.649757
3862,1.73454,0.00643383,-0.24426,0.141765,-0.205774,0.384263,-0.115784,-0.65303
3863,1.74488,0.00708508,-0.244714,0.138025,-0.202175,0.38483,-0.11485,-0.656651
3864,1.74125,0.0131298,-0.244767,0.136749,-0.20656,0.382569,-0.114581,-0.655814
3865,1.74104,0.0303685,-0.248971,0.142641,-0.210117,0.379035,-0.119553,-0.652082
3866,1.7524,0.0301158,-0.248017,0.138418,-0.207711,0.379304,-0.116739,-0.648179
3867,1.73837,0.0233345,-0.235607,0.144543,-0.203315,0.380318,-0.112315,-0.644606
3868,1.7207,0.0185216,-0.228557,0.143298,-0.205078,0.379051,-0.10828,-0.656461
3869,1.72072,0.0176845,-0.233464,0.135763,-0.202994,0.381729,-0.105907,-0.655883
3870,1.71574,0.0159905,-0.23663,0.131841,-0.201219,0.385454,-0.113159,-0.65862
3871,1.72692,0.0177727,-0.237243,0.133267,-0.196544,0.384004,-0.120863,-0.663866
3872,1.73579,0.0345103,-0.240263,0.127666,-0.198509,0.381596,-0.119249,-0.667034
3873,1.73432,0.00221459,-0.238055,0.13167,-0.19258,0.383454,-0.112503,-0.671235
3874,1.7295,0.0248255,-0.23726,0.127346,-0.188003,0.386478,-0.116948,-0.671742
3875,1.72778,0.0138507,-0.23713,0.127816,-0.180024,0.388293,-0.122225,-0.66382
3876,1.71931,0.00677618,-0.235859,0.11965,-0.174514,0.391978,-0.122043,-0.661988
3877,1.70603,0.0290874,-0.244235,0.115939,-0.177491,0.388345,-0.117805,-0.667259
3878,1.71107,0.0240852,-0.234275,0.11109,-0.181619,0.385508,-0.109621,-0.664445
3879,1.68656,0.0205018,-0.231241,0.106928,-0.18066,0.384196,-0.109561,-0.668389
3880,1.68098,0.0110288,-0.22907,0.109009,-0.1815,0.392317,-0.110617,-0.671447
3881,1.69396,0.0151778,-0.235545,0.107621,-0.180269,0.396901,-0.10858,-0.671747
3882,1.70066,0.0216511,-0.228839,0.108169,-0.183073,0.406631,-0.11139,-0.672331
3883,1.71043,0.0247367,-0.231191,0.0993596,-0.185283,0.409482,-0.105514,-0.677279
3884,1.70811,0.0176201,-0.225781,0.104824,-0.185049,0.404445,-0.107904,-0.674317
3885,1.70232,0.0272985,-0.232715,0.109022,-0.187786,0.403782,-0.107723,-0.671092
3886,1.71212,0.00938877,-0.229012,0.0963925,-0.183024,0.40763,-0.111208,-0.670606
3887,1.69787,0.0209547,-0.23237,0.0907175,-0.188315,0.395607,-0.106999,-0.673156
3888,1.68716,0.0166652,-0.23479,0.0946356,-0.190256,0.39792,-0.102241,-0.676935
3889,1.69678,0.0204947,-0.239292,0.10107,-0.180487,0.402439,-0.0990149,-0.674484
3890,1.69679,0.0162213,-0.245886,0.101715,-0.177418,0.398103,-0.103084,-0.67573
3891,1.70194,0.0334013,-0.253729,0.0985251,-0.186684,0.401566,-0.103333,-0.673112
3892,1.71695,0.00660093,-0.259885,0.100163,-0.181587,0.396948,-0.096565,-0.668527
3893,1.70367,0.0196286,-0.25682,0.0980744,-0.180957,0.395478,-0.0920142,-0.667852
3894,1.6912,0.0157263,-0.250051,0.102436,-0.18135,0.392098,-0.0919152,-0.664684
3895,1.68254,0.0147297,-0.250318,0.100163,-0.184959,0.389983,-0.100424,-0.666935
3896,1.69278,0.0169031,-0.23826,0.096336,-0.186875,0.392425,-0.0947583,-0.672173
3897,1.68083,0.00977587,-0.242574,0.0993031,-0.195299,0.392568,-0.10065,-0.675812
3898,1.70621,0.0121768,-0.237726,0.0971339,-0.196565,0.39854,-0.091093,-0.674084
3899,1.69514,0.0168363,-0.232447,0.0984046,-0.191334,0.403241,-0.0998302,-0.672626
3900,1.69788,0.0169406,-0.231838,0.100198,-0.198648,0.404338,-0.0987954,-0.677194
3901,1.71101,0.0157612,-0.228495,0.0964751,-0.197674,0.402509,-0.0973134,-0.668596
3902,1.69106,0.0125479,-0.224758,0.0829107,-0.205121,0.411139,-0.0997314,-0.676892
3903,1.70055,0.0210964,-0.22344,0.0839684,-0.20653,0.409412,-0.0916407,-0.674083
3904,1.68907,0.024047,-0.2285,0.0848247,-0.208422,0.410478,-0.0955282,-0.671568
3905,1.69932,0.0147186,-0.218158,0.0814416,-0.203852,0.410795,-0.0926306,-0.672703
3906,1.67958,0.013046,-0.216152,0.0834787,-0.203742,0.409119,-0.0949362,-0.673548
3907,1.68098,0.0230124,-0.214183,0.0817635,-0.204903,0.413872,-0.0894905,-0.673772
3908,1.67798,0.0223797,-0.218271,0.0840402,-0.207357,0.417759,-0.0965628,-0.666783
3909,1.69077,0.0246043,-0.226684,0.0897308,-0.20219,0.400875,-0.0917452,-0.664642
3910,1.67587,0.031386,-0.217577,0.0897799,-0.199026,0.394022,-0.090818,-0.667251
3911,1.65847,0.0154416,-0.226614,0.0859147,-0.200231,0.396589,-0.0907519,-0.666881
3912,1.66698,0.0350113,-0.226532,0.0820238,-0.199837,0.402184,-0.0965353,-0.661175
3913,1.66829,0.012722,-0.220479,0.082363,-0.200284,0.393811,-0.096795,-0.659811
3914,1.65354,0.018412,-0.214814,0.0790246,-0.206681,0.391702,-0.0980201,-0.651875
3915,1.64212,0.0233121,-0.212488,0.0827553,-0.207079,0.394433,-0.101048,-0.638922
3916,1.63673,0.0201163,-0.211904,0.0814243,-0.213448,0.390029,-0.104615,-0.642492
3917,1.64391,0.0057508,-0.213225,0.0806078,-0.214366,0.398432,-0.101965,-0.645869
3918,1.65446,0.0104156,-0.204763,0.0829642,-0.219585,0.402644,-0.100867,-0.647751
3919,1.65857,0.0214987,-0.206791,0.0834961,-0.218412,0.40206,-0.108567,-0.650933
3920,1.67026,0.0264439,-0.203756,0.0794551,-0.216193,0.396315,-0.109942,-0.655118
3921,1.66078,0.024849,-0.209852,0.077458,-0.214696,0.395765,-0.109718,-0.652004
3922,1.65949,0.0214195,-0.211657,0.0749836,-0.224844,0.396159,-0.110644,-0.647168
3923,1.66545,0.0212059,-0.202448,0.0864207,-0.223,0.394673,-0.113519,-0.641947
3924,1.66201,0.0185493,-0.201294,0.0947112,-0.220336,0.396116,-0.107561,-0.636395
3925,1.65641,0.0153867,-0.205465,0.0961198,-0.21224,0.392996,-0.104436,-0.640544
3926,1.6518,0.00950067,-0.196553,0.0894258,-0.220345,0.391787,-0.0986901,-0.636787
3927,1.63359,0.0258728,-0.197766,0.0859292,-0.212367,0.393709,-0.103625,-0.636435
3928,1.62983,0.0160489,-0.206352,0.0882098,-0.205687,0.398353,-0.104364,-0.6364
3929,1.63937,0.0220704,-0.204424,0.0880755,-0.201134,0.393945,-0.101947,-0.639041
3930,1.62857,0.0202207,-0.212624,0.0880453,-0.197156,0.393848,-0.101292,-0.635667
3931,1.62863,0.0249904,-0.215868,0.0797481,-0.189362,0.38805,-0.10724,-0.637462
3932,1.61773,0.0169418,-0.21738,0.0813847,-0.193478,0.393555,-0.109027,-0.631101
3933,1.62593,0.0225133,-0.222442,0.085337,-0.189871,0.383286,-0.107486,-0.621261
3934,1.60968,0.0185451,-0.22433,0.0796895,-0.193222,0.382306,-0.108766,-0.616381
3935,1.60469,0.00658552,-0.223,0.0796932,-0.190778,0.389279,-0.119848,-0.618775
3936,1.62137,0.0191821,-0.216457,0.081368,-0.195217,0.386079,-0.122333,-0.618131
3937,1.61958,0.0309822,-0.214005,0.084466,-0.19052,0.388099,-0.118903,-0.614433
3938,1.61043,0.0151649,-0.21545,0.0850294,-0.187511,0.39622,-0.118307,-0.621249
3939,1.62377,0.00530052,-0.21593,0.0830171,-0.184901,0.394961,-0.115202,-0.619069
3940,1.61308,0.0120271,-0.212559,0.0887641,-0.183852,0.394232,-0.112728,-0.617899
3941,1.61003,0.00780801,-0.217746,0.0891882,-0.171529,0.393517,-0.121688,-0.613179
3942,1.60685,0.0157739,-0.225421,0.0853718,-0.168877,0.395301,-0.126892,-0.617418
3943,1.61928,0.0247781,-0.229793,0.0874521,-0.169621,0.397796,-0.128969,-0.621584
3944,1.63522,0.0220034,-0.23291,0.0884294,-0.175717,0.395,-0.136898,-0.620054
3945,1.64901,0.0220112,-0.226356,0.0870798,-0.179319,0.392192,-0.133758,-0.61211
3946,1.63081,0.0162552,-0.229535,0.0792443,-0.181113,0.375983,-0.139424,-0.61187
3947,1.61717,0.00998498,-0.228906,0.0819168,-0.179912,0.37204,-0.143165,-0.608546
3948,1.61449,0.0184091,-0.231317,0.0854703,-0.173534,0.372895,-0.138867,-0.606472
3949,1.60856,0.00667195,-0.225352,0.0909983,-0.180389,0.376343,-0.138057,-0.603553
3950,1.61469,0.0184675,-0.22832,0.0832865,-0.180236,0.370787,-0.14183,-0.597263
3951,1.60172,0.0229334,-0.224154,0.0858293,-0.18529,0.368972,-0.138442,-0.601102
3952,1.60379,0.0264312,-0.229484,0.0792375,-0.182104,0.363881,-0.14482,-0.598207
3953,1.59773,0.0178748,-0.233223,0.0779832,-0.19629,0.357585,-0.149409,-0.591108
3954,1.6056,0.0170134,-0.233385,0.0752089,-0.196425,0.358688,-0.151488,-0.588996
3955,1.60419,0.0232356,-0.223096,0.0764786,-0.189413,0.357597,-0.156262,-0.589625
3956,1.59247,0.0347066,-0.223969,0.0686355,-0.193693,0.355671,-0.152724,-0.593128
3957,1.58782,0.0180545,-0.215602,0.0695424,-0.198702,0.347339,-0.147057,-0.592802
3958,1.57104,0.0213144,-0.20871,0.0697749,-0.192399,0.338894,-0.154752,-0.59404
3959,1.55857,0.0123254,-0.215393,0.0683084,-0.185466,0.339954,-0.149355,-0.597375
3960,1.55585,0.0176139,-0.212112,0.0663665,-0.190746,0.339496,-0.149026,-0.596688
3961,1.55444,0.0209755,-0.207354,0.062647,-0.188162,0.341868,-0.148559,-0.596227
3962,1.54482,0.021692,-0.205729,0.0622074,-0.186168,0.348408,-0.152098,-0.588307
3963,1.54292,0.00977994,-0.193911,0.0584635,-0.193633,0.343996,-0.146691,-0.591019
3964,1.52771,0.0107745,-0.198057,0.0603721,-0.198241,0.343947,-0.142276,-0.58539
3965,1.52828,0.0247849,-0.196199,0.060452,-0.188379,0.340054,-0.146258,-0.586248
3966,1.51759,0.0159257,-0.191217,0.060637,-0.183995,0.343057,-0.149435,-0.579323
3967,1.50766,0.0136642,-0.193095,0.0652859,-0.177576,0.348641,-0.15074,-0.569213
3968,1.50455,0.0166326,-0.19581,0.0607773,-0.182358,0.354731,-0.143357,-0.567158
3969,1.50419,0.0148651,-0.200857,0.056957,-0.175407,0.356823,-0.146637,-0.563075
3970,1.49976,0.0336049,-0.207341,0.0561259,-0.181237,0.354337,-0.143468,-0.558356
3971,1.50086,0.00510849,-0.210483,0.0467681,-0.175382,0.354063,-0.137437,-0.569353
3972,1.49349,0.0130811,-0.211202,0.0401356,-0.174954,0.351927,-0.141825,-0.568763
3973,1.48881,0.0255221,-0.213005,0.0482174,-0.171726,0.354215,-0.146982,-0.559014
3974,1.49316,0.0160957,-0.209725,0.0430657,-0.168708,0.358844,-0.150906,-0.561352
3975,1.4926,0.0194529,-0.205654,0.0559456,-0.171351,0.363798,-0.144505,-0.558715
3976,1.49997,0.010584,-0.210383,0.0549359,-0.166079,0.362478,-0.144592,-0.561716
3977,1.50018,0.0180504,-0.215179,0.05402,-0.172599,0.358428,-0.149621,-0.56259
3978,1.51244,0.0145056,-0.213974,0.0468159,-0.170571,0.352993,-0.146576,-0.561898
3979,1.49283,0.0133779,-0.212897,0.0520055,-0.173363,0.358045,-0.145682,-0.564112
3980,1.5061,0.0119755,-0.203761,0.0522609,-0.175905,0.359754,-0.154272,-0.561612
3981,1.50756,0.015767,-0.206691,0.0506631,-0.180891,0.368589,-0.143279,-0.555206
3982,1.50532,0.0226087,-0.212012,0.0537678,-0.182409,0.361338,-0.141827,-0.555287
3983,1.50664,0.032596,-0.212257,0.0546174,-0.176699,0.359214,-0.152455,-0.553055
3984,1.5083,0.00517097,-0.213427,0.0455377,-0.178522,0.368235,-0.156487,-0.553054
3985,1.51526,0.0210621,-0.221603,0.0537623,-0.171729,0.363457,-0.161206,-0.545577
3986,1.51733,0.0266706,-0.230157,0.0660774,-0.168488,0.363422,-0.165176,-0.531117
3987,1.52444,0.018281,-0.230376,0.0662898,-0.167927,0.363407,-0.159463,-0.538622
3988,1.52608,0.0246424,-0.224678,0.0678665,-0.15949,0.352156,-0.159816,-0.537396
3989,1.5014,0.0347882,-0.235138,0.0608899,-0.163385,0.352815,-0.149047,-0.543825
3990,1.5051,0.0217884,-0.229124,0.0529173,-0.170641,0.35002,-0.154904,-0.538739
3991,1.49635,0.00641515,-0.236659,0.0516291,-0.174837,0.348975,-0.15636,-0.540875
3992,1.50933,0.00820304,-0.235718,0.0475636,-0.176884,0.348894,-0.15639,-0.537868
3993,1.50332,0.0271557,-0.240429,0.0443376,-0.179045,0.346119,-0.145951,-0.539843
3994,1.49572,0.0132124,-0.240876,0.0464746,-0.177113,0.346688,-0.144487,-0.537015
3995,1.49265,0.0277777,-0.231313,0.0486197,-0.176573,0.344088,-0.138915,-0.539399
3996,1.47891,0.0170364,-0.231653,0.0554684,-0.174315,0.339068,-0.135507,-0.547971
3997,1.48398,0.0131905,-0.23543,0.0546167,-0.173289,0.327518,-0.129012,-0.551629
3998,1.47149,0.0119129,-0.230413,0.0480629,-0.171566,0.33118,-0.12648,-0.553492
3999,1.46119,0.0115309,-0.227214,0.0447441,-0.172482,0.328658,-0.121954,-0.550238
4000,1.44529,0.00617283,-0.230043,0.0397133,-0.170965,0.325421,-0.117727,-0.55955
4001,1.44342,0.0144248,-0.236851,0.0414906,-0.170639,0.328857,-0.115448,-0.565879
4002,1.45916,0.0124489,-0.241676,0.0477047,-0.176047,0.330624,-0.106611,-0.567739
4003,1.4704,0.0144441,-0.245828,0.0532782,-0.168521,0.330637,-0.10737,-0.557789
4004,1.46342,0.0234344,-0.244193,0.0570562,-0.17345,0.333517,-0.111941,-0.561266
4005,1.48142,0.0134823,-0.242887,0.0585685,-0.169654,0.329391,-0.117464,-0.564785
4006,1.48275,0.0266466,-0.244359,0.0488411,-0.169534,0.330838,-0.118037,-0.56967
4007,1.48128,0.0238211,-0.243083,0.0455263,-0.162982,0.324246,-0.124347,-0.569789
4008,1.46997,0.0265896,-0.24444,0.0523953,-0.158347,0.329187,-0.116451,-0.5664
4009,1.46722,0.0078353,-0.247202,0.0486228,-0.159882,0.330954,-0.114089,-0.578572
4010,1.47932,0.028653,-0.244708,0.0547664,-0.16073,0.334666,-0.108687,-0.576937
4011,1.48049,0.0224316,-0.250986,0.053444,-0.158357,0.334122,-0.108736,-0.575689
4012,1.48133,0.0268923,-0.248651,0.0527965,-0.158813,0.330033,-0.116006,-0.578583
4013,1.48488,0.0160145,-0.246185,0.0536052,-0.1601,0.325709,-0.124359,-0.577941
4014,1.4879,0.0250046,-0.234666,0.0499291,-0.159046,0.322158,-0.130466,-0.579709
4015,1.47597,0.0227874,-0.23511,0.0482541,-0.155205,0.320701,-0.126337,-0.583613
4016,1.46922,0.0265745,-0.234828,0.0425845,-0.155852,0.322579,-0.12633,-0.583506
4017,1.46568,0.0233046,-0.231579,0.0401978,-0.150469,0.321619,-0.12953,-0.576502
4018,1.4499,0.0124577,-0.220801,0.0461534,-0.144507,0.326422,-0.130227,-0.579104
4019,1.44721,0.0225523,-0.216577,0.0373316,-0.139462,0.328203,-0.127566,-0.570496
4020,1.41964,0.0103039,-0.211823,0.0390304,-0.141681,0.333759,-0.129632,-0.567994
4021,1.42392,0.02491,-0.206283,0.0369077,-0.138033,0.327448,-0.132007,-0.564524
4022,1.4052,0.0168573,-0.201439,0.0417354,-0.14165,0.334019,-0.1279,-0.576451
4023,1.42319,0.00900061,-0.203188,0.0451587,-0.142324,0.335916,-0.130409,-0.570111
4024,1.42711,0.0290927,-0.197452,0.0465558,-0.147133,0.33498,-0.136245,-0.570753
4025,1.43312,0.0273476,-0.197345,0.0437566,-0.151433,0.336981,-0.138969,-0.565513
4026,1.434,0.0166952,-0.193552,0.0417279,-0.153479,0.336402,-0.143444,-0.570596
4027,1.4392,0.0256135,-0.197616,0.0465249,-0.158144,0.339445,-0.14329,-0.567243
4028,1.45226,0.0250234,-0.19935,0.0570016,-0.152077,0.346234,-0.138388,-0.567789
4029,1.46084,0.00760665,-0.196808,0.0613161,-0.147987,0.340988,-0.142442,-0.569139
4030,1.45868,0.00664608,-0.197241,0.0580391,-0.147359,0.346148,-0.137132,-0.567335
4031,1.45325,0.0250969,-0.1955,0.0657459,-0.146139,0.335436,-0.132247,-0.558887
4032,1.43395,0.0101148,-0.195587,0.073745,-0.151542,0.331291,-0.136238,-0.560241
4033,1.44864,0.00344278,-0.19425,0.0711604,-0.154303,0.334306,-0.131129,-0.560409
4034,1.44556,0.0110719,-0.194919,0.0757292,-0.152651,0.334457,-0.132132,-0.558984
4035,1.44887,0.0300612,-0.190133,0.0685279,-0.148657,0.338535,-0.142041,-0.55665
4036,1.44454,0.0136645,-0.19544,0.0679726,-0.150718,0.334192,-0.14626,-0.558724
4037,1.45331,0.00400597,-0.19669,0.0730309,-0.158833,0.336542,-0.142219,-0.561469
4038,1.46878,0.00771511,-0.189722,0.0735291,-0.16855,0.332618,-0.146518,-0.559451
4039,1.47039,0.00703195,-0.18885,0.0667906,-0.169625,0.333283,-0.150833,-0.565447
4040,1.47483,0.0200655,-0.179393,0.0669223,-0.167352,0.339568,-0.153123,-0.563309
4041,1.46967,0.0162487,-0.178665,0.0641715,-0.174576,0.344627,-0.157964,-0.557901
4042,1.4779,0.0267937,-0.176884,0.0666211,-0.167384,0.341907,-0.161894,-0.549723
4043,1.46441,0.0100269,-0.173472,0.0606433,-0.161122,0.338424,-0.160749,-0.556093
4044,1.4505,0.0207484,-0.172513,0.061829,-0.158949,0.335203,-0.155427,-0.557787
4045,1.44171,0.0330253,-0.174252,0.0635627,-0.159015,0.340229,-0.146079,-0.557438
4046,1.44058,0.0157482,-0.173836,0.0706566,-0.149339,0.343882,-0.145185,-0.563026
4047,1.44592,0.012148,-0.171142,0.0785818,-0.1483,0.340639,-0.142819,-0.567968
4048,1.44945,0.0254242,-0.170848,0.0774528,-0.152442,0.34788,-0.141984,-0.568458
4049,1.45906,0.0139679,-0.165705,0.073069,-0.147517,0.347737,-0.140386,-0.564418
4050,1.43883,0.0289159,-0.167072,0.07521,-0.149691,0.348403,-0.140152,-0.576949
4051,1.45748,0.0107355,-0.167123,0.0690669,-0.14909,0.345223,-0.142935,-0.580987
4052,1.45443,0.016657,-0.168325,0.0637825,-0.149798,0.344978,-0.142061,-0.591625
4053,1.46057,0.0232127,-0.17089,0.0654878,-0.14098,0.338973,-0.148316,-0.59556
4054,1.46021,0.0211738,-0.173502,0.0604048,-0.136016,0.344354,-0.150841,-0.59568
4055,1.4608,0.0229914,-0.178658,0.0611954,-0.133809,0.33919,-0.150809,-0.595824
4056,1.45949,0.027629,-0.179966,0.0603252,-0.134948,0.342546,-0.14972,-0.594115
4057,1.46162,0.021155,-0.177971,0.0765846,-0.141086,0.339716,-0.15723,-0.59967
4058,1.49226,0.00655881,-0.183166,0.0779468,-0.145949,0.354984,-0.158673,-0.592313
4059,1.51303,0.0106946,-0.184521,0.081331,-0.14929,0.352535,-0.162655,-0.590731
4060,1.52106,0.0259965,-0.189955,0.0712866,-0.140659,0.360305,-0.164023,-0.585937
4061,1.51217,0.00801885,-0.18202,0.0743654,-0.139801,0.360373,-0.174827,-0.586362
4062,1.51775,0.00621106,-0.182713,0.0748588,-0.134454,0.362716,-0.166558,-0.583226
4063,1.50452,0.0331598,-0.188425,0.0773057,-0.139624,0.362175,-0.172212,-0.582571
4064,1.52231,0.0202937,-0.185146,0.0757244,-0.140528,0.361974,-0.171827,-0.579457
4065,1.51466,0.0167977,-0.185311,0.0827835,-0.143897,0.359144,-0.169575,-0.581495
4066,1.52221,0.0118902,-0.179337,0.0807142,-0.137725,0.359466,-0.166101,-0.582802
4067,1.50614,0.0209906,-0.175293,0.0897693,-0.144217,0.354867,-0.167389,-0.57883
4068,1.51036,0.0219644,-0.174502,0.0877857,-0.138507,0.352232,-0.167874,-0.574632
4069,1.49553,0.0310767,-0.179953,0.0982358,-0.137912,0.346299,-0.163375,-0.569507
4070,1.49528,0.0388984,-0.182053,0.0942219,-0.134757,0.343165,-0.169076,-0.571081
4071,1.49435,0.0213098,-0.188914,0.0955749,-0.139164,0.341817,-0.165066,-0.576307
4072,1.50684,0.0216535,-0.191498,0.0987852,-0.135205,0.348233,-0.168085,-0.580703
4073,1.52251,0.0238472,-0.197303,0.0979197,-0.128121,0.346771,-0.173042,-0.573887
4074,1.51704,0.0248819,-0.200096,0.0991449,-0.124484,0.340918,-0.180847,-0.590176
4075,1.53567,0.0413339,-0.194464,0.098228,-0.127099,0.341583,-0.184994,-0.583756
4076,1.53013,0.0181878,-0.193322,0.095534,-0.120335,0.334514,-0.180672,-0.583904
4077,1.50828,0.0192295,-0.187113,0.101172,-0.111212,0.33378,-0.190839,-0.574244
4078,1.49836,0.00350425,-0.187562,0.10615,-0.112961,0.33742,-0.190343,-0.56702
4079,1.50146,0.0160054,-0.19734,0.106398,-0.109744,0.341762,-0.19285,-0.567612
4080,1.51571,0.014499,-0.205223,0.0975435,-0.110074,0.346663,-0.1933,-0.559199
